Number Count,cleaned_questions,Array,String,Dynamic Programming,Math,Hash Table,Greedy,Sorting,Depth-First Search,Breadth-First Search,Binary Search
7,decode xored permutation integer array perm permutation first positive integer always odd encoded another integer array encoded length encodedi permi xor permi example perm encoded given encoded array return original array perm guaranteed answer exists unique,1,0,0,0,0,0,0,0,0,0
3,count way make array product given integer array query queriesi queriesi find number different way place positive integer array size product integer number way may large answer ith query number way modulo return integer array answer answerlength querieslength answeri answer ith query,1,0,1,1,0,0,0,0,0,0
10,decode xored array hidden integer array arr consists nonnegative integer encoded another integer array encoded length encodedi arri xor arri example arr encoded given encoded array also given integer first first element arr arr return original array arr proved answer exists unique,1,0,0,0,0,0,0,0,0,0
4,minimize hamming distance swap operation given two integer array source target length also given array allowedswaps allowedswapsi indicates allowed swap element index index indexed array source note swap element specific pair index multiple time order hamming distance two array length source target number position element different formally number index sourcei targeti indexed return minimum hamming distance source target performing amount swap operation array source,1,0,0,0,0,0,0,1,0,0
3,number rectangle form largest square given array rectangle rectanglesi represents ith rectangle length width cut ith rectangle form square side length example rectangle cut get square side length let maxlen side length largest square obtain given rectangle return number rectangle make square side length maxlen,1,0,0,0,0,0,0,0,0,0
11,maximum number ball box working ball factory ball numbered lowlimit highlimit inclusive highlimit lowlimit infinite number box numbered infinity job factory put ball box number equal sum digit ball number example ball number put box number ball number put box number given two integer lowlimit highlimit return number ball box ball,0,0,0,1,1,0,0,0,0,0
1,largest submatrix rearrangement given binary matrix matrix size allowed rearrange column matrix order return area largest submatrix within matrix every element submatrix reordering column optimally,1,0,0,0,0,1,1,0,0,0
0,sum unique element given integer array nums unique element array element appear exactly array return sum unique element nums,1,0,0,0,1,0,0,0,0,0
4,maximum absolute sum subarray given integer array nums absolute sum subarray numsl numsl numsr numsr absnumsl numsl numsr numsr return maximum absolute sum possibly empty subarray nums note absx defined follows,1,0,1,0,0,0,0,0,0,0
0,minimum length string deleting similar end given string consisting character asked apply following algorithm string number time return minimum length performing operation number time possibly zero time,0,1,0,0,0,0,0,0,0,0
0,maximum number event attended given array event eventsi startdayi enddayi valuei ith event start startdayi end enddayi attend event receive value valuei also given integer represents maximum number event attend attend one event time choose attend event must attend entire event note end day inclusive cannot attend two event one start end day return maximum sum value receive attending event,1,0,1,0,0,0,0,0,0,1
4,latest time replacing hidden digit given string time form hhmm digit string hidden represented valid time inclusively return latest valid time get time replacing hidden digit,0,1,0,0,0,1,0,0,0,0
0,change minimum character satisfy one three condition given two string consist lowercase letter one operation change character lowercase letter goal satisfy one following three condition return minimum number operation needed achieve goal,0,1,0,0,1,0,0,0,0,0
5,find kth largest xor coordinate value given matrix size consisting nonnegative integer also given integer value coordinate matrix xor matrixij indexed find kth largest value indexed coordinate matrix,1,0,0,0,0,0,0,0,0,0
0,building box cubic storeroom width length height room equal unit asked place box room box cube unit side length however rule placing box given integer return minimum possible number box touching floor,0,0,0,1,0,1,0,0,0,1
5,restore array adjacent pair integer array nums consists unique element forgotten however remember every pair adjacent element nums given integer array adjacentpairs size adjacentpairsi indicates element adjacent nums guaranteed every adjacent pair element numsi numsi exist adjacentpairs either numsi numsi numsi numsi pair appear order return original array nums multiple solution return them,1,0,0,0,1,0,0,0,0,0
0,palindrome partitioning given string return true possible split string three nonempty palindromic substring otherwise return false​​​​​ string said palindrome string reversed,0,1,1,0,0,0,0,0,0,0
3,eat favorite candy favorite day given indexed array positive integer candiescount candiescounti represents number candy ith type have also given array query queriesi favoritetypei favoritedayi dailycapi play game following rule construct boolean array answer answerlength querieslength answeri true eat candy type favoritetypei day favoritedayi without eating dailycapi candy day false otherwise note eat different type candy day provided follow rule return constructed array answer,1,0,0,0,0,0,0,0,0,0
0,longest nice substring string nice every letter alphabet contains appears uppercase lowercase example ababb nice appear appear however aba appears not given string return longest substring nice multiple return substring earliest occurrence none return empty string,0,1,0,0,1,0,0,0,0,0
4,form array concatenating subarrays another array given integer array group length also given integer array nums asked choose disjoint subarrays array nums ith subarray equal groupsi indexed ith subarray appears ith subarray nums subarrays must order group return true task false otherwise note subarrays disjoint index numsk belongs one subarray subarray contiguous sequence element within array,1,0,0,0,0,1,0,0,0,0
7,tree coprimes tree connected undirected graph cycle consisting node numbered exactly edge node value associated root tree node represent tree given integer array nums array edge numsi represents ith node value edgesj represents edge node tree two value coprime gcdx gcdx greatest common divisor ancestor node node shortest path node root node considered ancestor itself return array an size ansi closest ancestor node numsi numsansi coprime ancestor,0,0,0,1,0,0,0,1,1,0
0,map highest peak given integer matrix iswater size represents map land water cell must assign cell height way follows rule find assignment height maximum height matrix maximized return integer matrix height size heightij cell height multiple solution return them,1,0,0,0,0,0,0,0,1,0
0,check array sorted rotated given array nums return true array originally sorted nondecreasing order rotated number position including zero otherwise return false may duplicate original array note array rotated position result array length bix alength modulo operation,1,0,0,0,0,0,0,0,0,0
1,maximum score removing stone playing solitaire game three pile stone size a​​​​​​ b​​​​​​ c​​​​​​ respectively turn choose two different nonempty pile take one stone each add point score game stop fewer two nonempty pile meaning available move given three integer a​​​​​ b​​​​​ c​​​​​ return maximum score get,0,0,0,1,0,1,0,0,0,0
4,largest merge two string given two string word word want construct string merge following way either word word nonempty choose one following option return lexicographically largest merge construct string lexicographically larger string length first position differ character strictly larger corresponding character example abcd lexicographically larger abcc first position differ fourth character greater,0,1,0,0,0,1,0,0,0,0
0,closest subsequence sum given integer array nums integer goal want choose subsequence nums sum element closest possible goal sum subsequence element sum want minimize absolute difference abssum goal return minimum possible value abssum goal note subsequence array array formed removing element possibly none original array,1,0,1,0,0,0,0,0,0,0
6,minimum change make alternating binary string given string consisting character one operation change vice versa string called alternating two adjacent character equal example string alternating string not return minimum number operation needed make alternating,0,1,0,0,0,0,0,0,0,0
2,count number homogenous substring given string return number homogenous substring since answer may large return modulo string homogenous character string same substring contiguous sequence character within string,0,1,0,1,0,0,0,0,0,0
0,minimum limit ball bag given integer array nums ith bag contains numsi ball also given integer maxoperations perform following operation maxoperations time penalty maximum number ball bag want minimize penalty operation return minimum possible penalty performing operation,1,0,0,0,0,0,0,0,0,1
10,find nearest point coordinate given two integer represent current location cartesian grid also given array point pointsi represents point exists point valid share xcoordinate ycoordinate location return index indexed valid point smallest manhattan distance current location multiple return valid point smallest index valid point return manhattan distance two point absx absy,1,0,0,0,0,0,0,0,0,0
1,check number sum power three given integer return true possible represent sum distinct power three otherwise return false integer power three exists integer,0,0,0,1,0,0,0,0,0,0
0,sum beauty substring beauty string difference frequency frequent least frequent character given string return sum beauty substring,0,1,0,0,1,0,0,0,0,0
1,count pair node given undirected graph defined integer number node integer array edge edge graph edgesi indicates undirected edge also given integer array query let incidenta defined number edge connected either node answer jth query number pair node satisfy following condition return array answer answerslength querieslength answersj answer jth query note multiple edge two node,0,0,0,0,0,0,0,0,0,1
3,merge string alternately given two string word word merge string adding letter alternating order starting word string longer other append additional letter onto end merged string return merged string,0,1,0,0,0,0,0,0,0,0
3,minimum number operation move ball box box given binary string box length boxesi ith box empty contains one ball one operation move one ball box adjacent box box adjacent box absi note may one ball box return array answer size answeri minimum number operation needed move ball ith box answeri calculated considering initial state box,1,1,0,0,0,0,0,0,0,0
3,maximum score performing multiplication operation given two integer array nums multiplier size respectively array indexed begin score want perform exactly operation ith operation indexed will return maximum score performing operation,1,0,1,0,0,0,0,0,0,0
3,maximize palindrome length subsequence given two string word word want construct string following manner return length longest palindrome constructed described manner palindrome constructed return subsequence string string made deleting possibly none character without changing order remaining character palindrome string read forward well backward,0,1,1,0,0,0,0,0,0,0
0,count item matching rule given array item itemsi typei colori namei describes type color name ith item also given rule represented two string rulekey rulevalue ith item said match rule one following true return number item match given rule,1,1,0,0,0,0,0,0,0,0
0,closest dessert cost would like make dessert preparing buy ingredient ice cream base flavor type topping choose from must follow rule making dessert given three input want make dessert total cost close target possible return closest possible cost dessert target multiple return lower one,1,0,1,0,0,0,0,0,0,0
9,equal sum array minimum number operation given two array integer nums nums possibly different length value array inclusive one operation change integer value array value inclusive return minimum number operation required make sum value nums equal sum value nums return ​​​​​ possible make sum two array equal,1,0,0,0,1,1,0,0,0,0
3,car fleet car traveling different speed direction along onelane road given array car length carsi positioni speedi represents simplicity car considered point moving along number line two car collide occupy position car collides another car unite form single car fleet car formed fleet position speed initial speed slowest car fleet return array answer answeri time second ith car collides next car car collide next car answer within actual answer accepted,1,0,0,1,0,0,0,0,0,0
1,second largest digit string given alphanumeric string return second largest numerical digit appears exist alphanumeric string string consisting lowercase english letter digit,0,1,0,0,1,0,0,0,0,0
0,design authentication manager authentication system work authentication token session user receive new authentication token expire timetolive second currenttime token renewed expiry time extended expire timetolive second potentially different currenttime implement authenticationmanager class note token expires time another action happens time renew countunexpiredtokens expiration take place action,0,0,0,0,1,0,0,0,0,0
2,maximize score operation given nums array positive integer size must perform operation array ith operation indexed will return maximum score receive performing operation function gcdx greatest common divisor,1,0,1,1,0,0,0,0,0,0
2,count pair xor range given indexed integer array nums two integer low high return number nice pair nice pair pair numslength low numsi xor numsj high,1,0,0,0,0,0,0,0,0,0
0,check binary string one segment one given binary string ​​​​​without leading zero return true​​​ contains one contiguous segment one otherwise return false,0,1,0,0,0,0,0,0,0,0
1,minimum element add form given sum given integer array nums two integer limit goal array nums interesting property absnumsi limit return minimum number element need add make sum array equal goal array must maintain property absnumsi limit note absx equal otherwise,1,0,0,0,0,1,0,0,0,0
14,number restricted path first last node undirected weighted connected graph given positive integer denotes graph node labeled array edge edgesi weighti denotes edge node weight equal weighti path node start node end sequence node start end edge distance path sum weight edge path let distancetolastnodex denote shortest distance path node node restricted path path also satisfies distancetolastnodezi distancetolastnodezi return number restricted path node node since number may large return modulo,0,0,1,0,0,0,0,0,0,0
1,make xor segment equal zero given array nums​​​ integer k​​​​​ xor segment left right left right xor element index left right inclusive numsleft xor numsleft xor xor numsright return minimum number element change array xor segment size k​​​​​​ equal zero,1,0,1,0,0,0,0,0,0,0
2,check one string swap make string equal given two string equal length string swap operation choose two index string not necessarily different swap character index return true possible make string equal performing one string swap exactly one string otherwise return false,0,1,0,0,1,0,0,0,0,0
3,maximum average pas ratio school class student class final exam given integer array class classesi passi totali know beforehand ith class totali total student passi number student pas exam also given integer extrastudents another extrastudents brilliant student guaranteed pas exam class assigned want assign extrastudents student class way maximizes average pas ratio across class pas ratio class equal number student class pas exam divided total number student class average pas ratio sum pas ratio class divided number class return maximum possible average pas ratio assigning extrastudents student answer within actual answer accepted,1,0,0,0,0,1,0,0,0,0
3,maximum score good subarray given array integer nums indexed integer score subarray defined minnumsi numsi numsj good subarray subarray return maximum possible score good subarray,1,0,0,0,0,0,0,0,0,1
0,determine color chessboard square given coordinate string represents coordinate square chessboard chessboard reference return true square white false square black coordinate always represent valid chessboard square coordinate always letter first number second,0,1,0,1,0,0,0,0,0,0
9,sentence similarity iii sentence list word separated single space leading trailing space example hello world hello hello world hello world sentence word consist uppercase lowercase english letter two sentence sentence sentence similar possible insert arbitrary sentence possibly empty inside one sentence two sentence become equal example sentence hello name jane sentence hello jane made equal inserting name hello jane sentence given two sentence sentence sentence return true sentence sentence similar otherwise return false,1,1,0,0,0,0,0,0,0,0
0,maximum number group getting fresh donut donut shop bakes donut batch batchsize rule must serve donut batch serving donut next batch given integer batchsize integer array group groupsi denotes group groupsi customer visit shop customer get exactly one donut group visit shop customer group must served serving following group group happy get fresh donut first customer group receive donut left previous group freely rearrange ordering group return maximum possible number happy group rearranging group,1,0,1,0,0,0,0,0,0,0
6,count nice pair array given array nums consists nonnegative integer let define revx reverse nonnegative integer example rev rev pair index nice satisfies following condition return number nice pair index since number large return modulo,1,0,0,1,1,0,0,0,0,0
4,maximum ascending subarray sum given array positive integer nums return maximum possible sum ascending subarray nums subarray defined contiguous sequence number array subarray numsl numsl numsr numsr ascending numsi numsi note subarray size ascending,1,0,0,0,0,0,0,0,0,0
4,number order backlog given integer array order ordersi pricei amounti ordertypei denotes amounti order placed type ordertypei price pricei ordertypei note ordersi represents batch amounti independent order price order type order represented ordersi placed order represented ordersi valid backlog consists order executed backlog initially empty order placed following happens return total amount order backlog placing order input since number large return modulo,1,0,0,0,0,0,0,0,0,0
2,maximum value given index bounded array given three positive integer index maxsum want construct array nums indexed satisfies following condition return numsindex constructed array note absx equal otherwise,0,0,0,0,0,1,0,0,0,1
1,maximum number consecutive value make given integer array coin length represents coin own value ith coin coinsi make value choose coin value sum return maximum number consecutive integer value make coin starting including note may multiple coin value,1,0,0,0,0,1,0,0,0,0
12,number different integer string given string word consists digit lowercase english letter replace every nondigit character space example abcdef become notice left integer separated least one space return number different integer performing replacement operation word two integer considered different decimal representation without leading zero different,0,1,0,0,1,0,0,0,0,0
1,evaluate bracket pair string given string contains bracket pair pair containing nonempty key know value wide range key represented string array knowledge knowledgei keyi valuei indicates key keyi value valuei tasked evaluate bracket pair evaluate bracket pair contains key keyi will key appear knowledge nested bracket return resulting string evaluating bracket pair,1,1,0,0,1,0,0,0,0,0
1,minimum number operation reinitialize permutation given even integer n​​​​​​ initially permutation perm size n​​ permi indexed​​​​ one operation create new array arr assign arr​​​​ perm return minimum nonzero number operation need perform perm return permutation initial value,1,0,0,1,0,0,0,0,0,0
3,maximize number nice divisor given positive integer primefactors asked construct positive integer satisfies following condition return number nice divisor since number large return modulo note prime number natural number greater product two smaller natural number prime factor number list prime number product equal,0,0,0,1,0,0,0,0,0,0
6,minimum operation make array increasing given integer array nums indexed one operation choose element array increment return minimum number operation needed make nums strictly increasing array nums strictly increasing numsi numsi numslength array length trivially strictly increasing,1,0,0,0,0,1,0,0,0,0
1,query number point inside circle given array point pointsi coordinate ith point plane multiple point coordinate also given array query queriesj describes circle centered radius query queriesj compute number point inside jth circle point border circle considered inside return array answer answerj answer jth query,1,0,0,1,0,0,0,0,0,0
0,maximum xor query given sorted array nums nonnegative integer integer maximumbit want perform following query time return array answer answeri answer ith query,1,0,0,0,0,0,0,0,0,0
3,minimum number operation make string sorted given string indexed​​​​​​ asked perform following operation s​​​​​​ get sorted string return number operation needed make string sorted since answer large return modulo,0,1,0,1,0,0,0,0,0,0
0,truncate sentence sentence list word separated single space leading trailing space word consists uppercase lowercase english letter punctuation given sentence s​​​​​​ integer k​​​​​​ want truncate s​​​​​​ contains first k​​​​​​ word return s​​​​​​ truncating,1,1,0,0,0,0,0,0,0,0
3,finding user active minute given log user action leetcode integer log represented integer array log logsi idi timei indicates user idi performed action minute timei multiple user perform action simultaneously single user perform multiple action minute user active minute uam given user defined number unique minute user performed action leetcode minute counted once even multiple action occur calculate indexed array answer size that answerj number user whose uam equal return array answer described above,1,0,0,0,1,0,0,0,0,0
13,minimum absolute sum difference given two positive integer array nums nums length absolute sum difference array nums nums defined sum numsi numsi indexed replace one element nums element nums minimize absolute sum difference return minimum absolute sum difference replacing one element array nums since answer may large return modulo defined,1,0,0,0,0,0,1,0,0,1
0,number different subsequence gcds given array nums consists positive integer gcd sequence number defined greatest integer divide number sequence evenly subsequence array sequence formed removing element possibly none array return number different gcds among nonempty subsequence nums,1,0,0,1,0,0,0,0,0,0
0,sign product array function signfuncx return given integer array nums let product product value array nums return signfuncproduct,1,0,0,1,0,0,0,0,0,0
4,find winner circular game friend playing game friend sitting circle numbered clockwise order formally moving clockwise ith friend brings ith friend moving clockwise nth friend brings friend rule game follows given number friend integer return winner game,1,0,0,1,0,0,0,0,0,0
14,minimum sideway jump lane road length consists point labeled frog start point second lane want jump point however could obstacle along way given array obstacle length obstaclesi ranging describes obstacle lane obstaclesi point obstaclesi obstacle point one obstacle lane point frog travel point point lane obstacle lane point avoid obstacle frog also perform side jump jump another lane even adjacent point obstacle new lane return minimum number side jump frog need reach lane point starting lane point note obstacle point,1,0,1,0,0,1,0,0,0,0
3,replace digit character given indexed string lowercase english letter even index digit odd index function shiftc character digit return xth character every odd index want replace digit shiftsi return replacing digit guaranteed shiftsi never exceed,0,1,0,0,0,0,0,0,0,0
1,maximum element decreasing rearranging given array positive integer arr perform operation possibly none arr satisfies condition type operation perform number time return maximum possible value element arr performing operation satisfy condition,1,0,0,0,0,1,1,0,0,0
3,closest room hotel room room represented integer array room roomsi roomidi sizei denotes room room number roomidi size equal sizei roomidi guaranteed unique also given query array query queriesj preferredj minsizej answer jth query room number room that tie absolute difference use room smallest room answer return array answer length answerj contains answer jth query,1,0,0,0,0,0,1,0,0,1
0,check sentence pangram pangram sentence every letter english alphabet appears least once given string sentence containing lowercase english letter return true sentence pangram false otherwise,0,1,0,0,1,0,0,0,0,0
0,maximum ice cream bar sweltering summer day boy want buy ice cream bar store ice cream bar given array cost length costsi price ith ice cream bar coin boy initially coin coin spend want buy many ice cream bar possible return maximum number ice cream bar boy buy coin coin note boy buy ice cream bar order,1,0,0,0,0,1,1,0,0,0
3,singlethreaded cpu given n​​​​​​ task labeled represented integer array task tasksi enqueuetimei processingtimei mean i​​​​​​th​​​​ task available process enqueuetimei take processingtimei finish processing singlethreaded cpu process one task time act following way return order cpu process task,1,0,0,0,0,0,1,0,0,0
9,find xor sum pair bitwise xor sum list bitwise xor element list contains one element xor sum equal element given two indexed array arr arr consist nonnegative integer consider list containing result arri arrj bitwise and every pair arrlength arrlength return xor sum aforementioned list,1,0,0,1,0,0,0,0,0,0
4,sum digit base given integer base base return sum digit converting base base converting digit interpreted base number sum returned base,0,0,0,1,0,0,0,0,0,0
1,frequency frequent element frequency element number time occurs array given integer array nums integer one operation choose index nums increment element index return maximum possible frequency element performing operation,1,0,0,0,0,1,1,0,0,1
1,longest substring vowel order string considered beautiful satisfies following condition example string aeiou aaaaaaeiiiioou considered beautiful uaeio aeoiu aaaeeeooo beautiful given string word consisting english vowel return length longest beautiful substring word substring exists return substring contiguous sequence character string,0,1,0,0,0,0,0,0,0,0
3,maximum building height want build new building city new building built line labeled however city restriction height new building additionally city restriction maximum height specific building restriction given integer array restriction restrictionsi idi maxheighti indicates building idi must height le equal maxheighti guaranteed building appear restriction building restriction return maximum possible height tallest building,1,0,0,1,0,0,0,0,0,0
2,sorting sentence sentence list word separated single space leading trailing space word consists lowercase uppercase english letter sentence shuffled appending indexed word position word rearranging word sentence given shuffled sentence containing word reconstruct return original sentence,0,1,0,0,0,0,1,0,0,0
1,rotating box given matrix character box representing sideview box cell box one following box rotated degree clockwise causing stone fall due gravity stone fall land obstacle another stone bottom box gravity affect obstacle position inertia box rotation affect stone horizontal position guaranteed stone box rest obstacle another stone bottom box return matrix representing box rotation described above,1,0,0,0,0,0,0,0,0,0
1,minimum distance target element given integer array nums indexed two integer target start find index numsi target absi start minimized note absx absolute value return absi start guaranteed target exists nums,1,0,0,0,0,0,0,0,0,0
1,splitting string descending consecutive value given string consists digit check split two nonempty substring numerical value substring descending order difference numerical value every two adjacent substring equal return true possible split s​​​​​​ described above false otherwise substring contiguous sequence character string,0,1,0,0,0,0,0,0,0,0
3,minimum interval include query given integer array interval intervalsi lefti righti describes ith interval starting lefti ending righti inclusive size interval defined number integer contains formally righti lefti also given integer array query answer jth query size smallest interval lefti queriesj righti interval exists answer return array containing answer query,1,0,0,0,0,0,1,0,0,1
0,minimum adjacent swap reach kth smallest number given string num representing large integer integer call integer wonderful permutation digit num greater value num many wonderful integer however care smallestvalued one return minimum number adjacent digit swap need applied num reach kth smallest wonderful integer test generated way kth smallest wonderful integer exists,0,1,0,0,0,1,0,0,0,0
2,maximum population year given integer array log logsi birthi deathi indicates birth death year ith person population year number people alive year ith person counted year population inclusive range birthi deathi note person counted year die return earliest year maximum population,1,0,0,0,0,0,0,0,0,0
12,maximum distance pair value given two nonincreasing indexed integer array nums​​​​​​ nums​​​​​​ pair index numslength numslength valid numsi numsj distance pair i​​​​ return maximum distance valid pair valid pair return array arr nonincreasing arri arri every arrlength,1,0,0,0,0,1,0,0,0,1
3,maximum subarray minproduct minproduct array equal minimum value array multiplied array sum given array integer nums return maximum minproduct nonempty subarray nums since answer may large return modulo note minproduct maximized performing modulo operation testcases generated maximum minproduct without modulo fit bit signed integer subarray contiguous part array,1,0,0,0,0,0,0,0,0,0
10,largest color value directed graph directed graph colored node edge node numbered given string color colorsi lowercase english letter representing color ith node graph indexed also given array edge edgesj indicates directed edge node node valid path graph sequence node directed edge every color value path number node colored frequently occurring color along path return largest color value valid path given graph graph contains cycle,0,0,1,0,1,0,0,0,0,0
0,substring size three distinct character string good repeated character given string s​​​​​ return number good substring length three s​​​​​​ note multiple occurrence substring every occurrence counted substring contiguous sequence character string,0,1,0,0,1,0,0,0,0,0
1,minimize maximum pair sum array pair sum pair equal maximum pair sum largest pair sum list pair given array nums even length pair element nums pair that return minimized maximum pair sum optimally pairing element,1,0,0,0,0,1,1,0,0,0
16,minimum xor sum two array given two integer array nums nums length xor sum two integer array nums xor nums nums xor nums numsn xor numsn indexed rearrange element nums resulting xor sum minimized return xor sum rearrangement,1,0,1,0,0,0,0,0,0,0
2,get biggest three rhombus sum grid given integer matrix grid​​​ rhombus sum sum element form border regular rhombus shape grid​​​ rhombus must shape square rotated degree corner centered grid cell image four valid rhombus shape corresponding colored cell included rhombus sum note rhombus area depicted purple rhombus bottom right corner return biggest three distinct rhombus sum grid descending order le three distinct value return them,1,0,0,1,0,0,1,0,0,0
1,sum subset xor total xor total array defined bitwise xor element array empty given array nums return sum xor total every subset nums note subset element counted multiple time array subset array obtained deleting possibly zero element,1,0,0,1,0,0,0,0,0,0
4,minimum number swap make binary string alternating given binary string return minimum number character swap make alternating impossible string called alternating two adjacent character equal example string alternating string not two character may swapped even adjacent,0,1,0,0,0,1,0,0,0,0
2,finding pair certain sum given two integer array nums nums tasked implement data structure support query two type implement findsumpairs class,1,0,0,0,1,0,0,0,0,0
3,number way rearrange stick stick visible uniquelysized stick whose length integer want arrange stick exactly stick visible left stick visible left longer stick left given return number arrangement since answer may large return modulo,0,0,1,1,0,0,0,0,0,0
6,longer contiguous segment one zero given binary string return true longest contiguous segment strictly longer longest contiguous segment return false otherwise note longest continuous segment considered length applies,0,1,0,0,0,0,0,0,0,0
2,minimum speed arrive time given floatingpoint number hour representing amount time reach office commute office must take train sequential order also given integer array dist length disti describes distance kilometer ith train ride train depart integer hour may need wait train ride return minimum positive integer speed kilometer per hour train must travel reach office time impossible time test generated answer exceed hour two digit decimal point,1,0,0,0,0,0,0,0,0,1
4,jump game vii given indexed binary string two integer minjump maxjump beginning standing index equal move index index following condition fulfilled return true reach index slength false otherwise,0,1,0,0,0,0,0,0,0,0
0,stone game viii alice bob take turn playing game alice starting first stone arranged row player turn number stone one following game stop one stone left row score difference alice bob alices score bob score alices goal maximize score difference bob goal minimize score difference given integer array stone length stonesi represents value ith stone left return score difference alice bob play optimally,1,0,1,1,0,0,0,0,0,0
1,check integer range covered given integer array range two integer left right rangesi starti endi represents inclusive interval starti endi return true integer inclusive range left right covered least one interval range return false otherwise integer covered interval rangesi starti endi starti endi,1,0,0,0,1,0,0,0,0,0
7,find student replace chalk student class numbered teacher give student problem starting student number student number teacher reach student number that teacher restart process starting student number again given indexed integer array chalk integer initially piece chalk student number given problem solve use chalki piece chalk solve problem however current number chalk piece strictly le chalki student number asked replace chalk return index student replace chalk,1,0,0,0,0,0,0,0,0,1
2,minimum cost change final value expression given valid boolean expression string expression consisting character bitwise operator bitwise operator return minimum cost change final value expression cost changing final value expression number operation performed expression type operation described follows note take precedence order calculation evaluate parenthesis first lefttoright order,0,1,1,1,0,0,0,0,0,0
4,check word equal summation two word letter value letter position alphabet starting etc numerical value string lowercase english letter concatenation letter value letter converted integer given three string firstword secondword targetword consisting lowercase english letter inclusive return true summation numerical value firstword secondword equal numerical value targetword false otherwise,0,1,0,0,0,0,0,0,0,0
2,maximum value insertion given large integer represented string​​​​​​ integer digit digit digit inclusive range may represent negative number want maximize numerical value inserting anywhere decimal representation n​​​​​​ cannot insert left negative sign return string representing maximum value n​​​​​​ insertion,0,1,0,0,0,1,0,0,0,0
3,process task using server given two indexed integer array server task length n​​​​​​ m​​​​​​ respectively serversi weight i​​​​​​th​​​​ server tasksj time needed process j​​​​​​th​​​​ task second task assigned server using task queue initially server free queue empty second jth task inserted queue starting task inserted second long free server queue empty task front queue assigned free server smallest weight case tie assigned free server smallest index free server queue empty wait server becomes free immediately assign next task multiple server become free time multiple task queue assigned order insertion following weight index priority above server assigned task second free second tasksj build array ans​​​​ length ansj index server j​​​​​​th task assigned return array ans​​​​,1,0,0,0,0,0,0,0,0,0
1,minimum skip arrive meeting time given integer hoursbefore number hour travel meeting arrive meeting travel road road length given integer array dist length disti describes length ith road kilometer addition given integer speed speed kmh travel travel road must rest wait next integer hour begin traveling next road note rest traveling last road already meeting however allowed skip rest able arrive time meaning need wait next integer hour note mean may finish traveling future road different hour mark return minimum number skip required arrive meeting time impossible,1,0,1,0,0,0,0,0,0,0
1,determine whether matrix obtained rotation given two binary matrix mat target return true possible make mat equal target rotating mat degree increment false otherwise,1,0,0,0,0,0,0,0,0,0
0,reduction operation make array element equal given integer array nums goal make element nums equal complete one operation follow step return number operation make element nums equal,1,0,0,0,0,0,1,0,0,0
1,minimum number flip make binary string alternating given binary string allowed perform two type operation string sequence return minimum number type operation need perform becomes alternating string called alternating two adjacent character equal,0,1,0,0,0,1,0,0,0,0
4,minimum space wasted packaging package trying place box one package box supplier produce box different size with infinite supply package placed box size package le equal size box package size given integer array package packagesi size ith package supplier given integer array box boxesj array box size jth supplier produce want choose single supplier use box total wasted space minimized package box define space wasted size box size package total wasted space sum space wasted box return minimum total wasted space choosing box supplier optimally impossible fit package inside box since answer may large return modulo,1,0,0,0,0,0,1,0,0,1
3,remove one element make array strictly increasing given indexed integer array nums return true made strictly increasing removing exactly one element false otherwise array already strictly increasing return true array nums strictly increasing numsi numsi index numslength,1,0,0,0,0,0,0,0,0,0
0,remove occurrence substring given two string part perform following operation occurrence substring part removed return removing occurrence part substring contiguous sequence character string,0,1,0,0,0,0,0,0,0,0
14,maximum alternating subsequence sum alternating sum indexed array defined sum element even index minus sum element odd index given array nums return maximum alternating sum subsequence nums after reindexing element subsequence subsequence array new array generated original array deleting element possibly none without changing remaining element relative order example subsequence the underlined element not,1,0,1,0,0,0,0,0,0,0
1,design movie rental system movie renting company consisting shop want implement renting system support searching for booking returning movie system also support generating report currently rented movie movie given integer array entry entriesi shopi moviei pricei indicates copy movie moviei shop shopi rental price pricei shop carry one copy movie moviei system support following function implement movierentingsystem class note test case generated rent called shop unrented copy movie drop called shop previously rented movie,1,0,0,0,1,0,0,0,0,0
1,redistribute character make string equal given array string word indexed one operation pick two distinct index wordsi nonempty string move character wordsi position wordsj return true make every string word equal using number operation false otherwise,0,1,0,0,1,0,0,0,0,0
1,merge triplet form target triplet triplet array three integer given integer array triplet tripletsi describes ith triplet also given integer array target describes triplet want obtain obtain target may apply following operation triplet number time possibly zero return true possible obtain target triplet element triplet false otherwise,1,0,0,0,0,1,0,0,0,0
4,maximum number removable character given two string subsequence also given distinct indexed integer array removable containing subset index also indexed want choose integer removablelength that removing character using first index removable still subsequence formally mark character sremovablei remove marked character check still subsequence return maximum choose still subsequence removal subsequence string new string generated original string character can none deleted without changing relative order remaining character,1,1,0,0,0,0,0,0,0,1
4,earliest latest round player compete tournament player participating player standing single row numbered based initial standing position player first player row player second player row etc tournament consists multiple round starting round number round ith player front row competes ith player end row winner advance next round number player odd current round player middle automatically advance next round round over winner lined back row based original ordering assigned initially ascending order player numbered firstplayer secondplayer best tournament win player compete other two player compete other either might win thus may choose outcome round given integer firstplayer secondplayer return integer array containing two value earliest possible round number latest possible round number two player compete other respectively,0,0,1,0,0,0,0,0,0,0
4,egg drop egg floor given two identical egg access building floor labeled know exists floor egg dropped floor higher break egg dropped floor break move may take unbroken egg drop floor where egg break longer use however egg break may reuse future move return minimum number move need determine certainty value,0,0,1,1,0,0,0,0,0,0
